Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/R52.sam
AT1G56170	193
AT1G56180	351.50
AT1G56190	8884.33
AT1G56200	2397.50
AT1G56210	106
AT1G56220	4018.50
AT1G56230	231
AT1G56233	0
AT1G56240	9.25
AT1G56242	9
AT1G56250	10.25
AT1G56260	54
AT1G56270	0
AT1G56280	7417.42
AT1G56290	235.50
AT1G56300	1047
AT1G56310	161
AT1G56320	14
AT1G56330	2978.50
AT1G56340	6773.25
AT1G56345	91
AT1G56350	122
AT1G56360	0
AT1G56380	0
AT1G56385	0
AT1G56400	0
AT1G56410	0
AT1G56415	0
AT1G56418	0
AT1G56420	63
AT1G56423	311
AT1G56430	612
AT1G56440	333.50
AT1G56450	2722.50
AT1G56460	887.00
AT1G56500	3041.50
AT1G56510	1996
AT1G56520	634.50
AT1G56530	0
AT1G56540	151.50
AT1G56550	260
AT1G56553	0
AT1G56555	7
AT1G56560	625
AT1G56570	58.50
AT1G56580	1865.83
AT1G56590	412.50
AT1G56600	469
AT1G56610	332
AT1G56612	149.50
AT1G56620	0
AT1G56630	0
AT1G56650	68
AT1G56660	489.50
AT1G56670	46
AT1G56680	0
AT1G56690	46
AT1G56700	500
AT1G56710	10
AT1G56720	180
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	101
AT1G57550	0
AT1G57560	374
AT1G57565	0
AT1G57570	12
AT1G57580	0
AT1G57590	146
AT1G57600	326
AT1G57610	644
AT1G57613	0
AT1G57620	472.50
AT1G57630	808
AT1G57650	19
AT1G57660	2549
AT1G57670	2.50
AT1G57680	2269.50
AT1G57690	0
AT1G57700	201.00
AT1G57710	0
AT1G57720	5085.75
AT1G57730	0
AT1G57750	1
AT1G57760	0
AT1G57765	345
AT1G57770	942.50
AT1G57775	0
AT1G57777	0
AT1G57780	2
AT1G57790	112.50
AT1G57800	0
AT1G57820	494
AT1G57830	0
AT1G57835	0
AT1G57850	61
AT1G57860	1282.50
AT1G57870	707.33
AT1G57906	54.83
AT1G57943	8.25
AT1G57980	103.25
AT1G57990	1379.50
AT1G58007	2
AT1G58025	386.00
AT1G58030	1227.83
AT1G58037	0
AT1G58050	0
AT1G58055	0
AT1G58060	505
AT1G58070	41
AT1G58080	2287.50
AT1G58090	0
AT1G58100	818.50
AT1G58110	904.50
AT1G58120	0.33
AT1G58122	0.33
AT1G58150	85.33
AT1G58160	21
AT1G58170	40
AT1G58180	516
AT1G58190	50
AT1G58200	985
AT1G58210	110
AT1G58220	362
AT1G58225	1284.17
AT1G58230	867.50
AT1G58235	436
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	1039.50
AT1G58260	0
AT1G58265	0
AT1G58270	1225.00
AT1G58280	133
AT1G58290	3545.92
AT1G58300	54
AT1G58310	0
AT1G58320	0
AT1G58330	0
AT1G58340	58
AT1G58350	454
AT1G58360	1900.50
AT1G58370	38
AT1G58380	758.27
AT1G58390	34
AT1G58400	8.50
AT1G58410	5
AT1G58420	302
AT1G58430	1
AT1G58440	668.50
AT1G58450	0
AT1G58460	11
AT1G58470	85
AT1G58520	528
AT1G58590	292
AT1G58602	6047.35
AT1G58643	0
AT1G58684	2206.88
AT1G58725	3.35
AT1G58766	0
AT1G58807	1758.48
AT1G58808	1.00
AT1G58848	1392.15
AT1G58936	0
AT1G58983	2238.15
AT1G59030	3.55
AT1G59077	0
AT1G59124	1792.37
AT1G59171	1.00
AT1G59218	1190.55
AT1G59312	0
AT1G59359	2167.85
AT1G59406	3.10
AT1G59453	0
AT1G59500	0
AT1G59510	49
AT1G59520	324.50
AT1G59530	0
AT1G59535	0
AT1G59540	124
AT1G59550	0
AT1G59560	93
AT1G59570	0
AT1G59580	1129.83
AT1G59590	509.50
AT1G59600	340.50
AT1G59610	2433.50
AT1G59620	595.50
AT1G59630	0
AT1G59640	56
AT1G59650	327.50
AT1G59660	141
AT1G59670	1
AT1G59675	0
AT1G59680	0
AT1G59690	0
AT1G59700	513.50
AT1G59710	1060.50
AT1G59720	125
AT1G59722	0
AT1G59725	1
AT1G59730	1
AT1G59740	114
AT1G59750	1068.33
AT1G59760	619
AT1G59780	8.50
AT1G59790	2
AT1G59800	0
AT1G59810	1
AT1G59820	905
AT1G59830	891
AT1G59833	0
AT1G59835	0
AT1G59840	530.50
AT1G59850	77
AT1G59860	31
AT1G59865	20
AT1G59870	31284.83
AT1G59880	0
AT1G59885	0
AT1G59890	716.50
AT1G59900	3010.07
AT1G59910	783.50
AT1G59920	13.00
AT1G59930	21.00
AT1G59940	1
AT1G59950	2
AT1G59960	672.50
AT1G59970	253
AT1G59980	88
AT1G59990	795.50
AT1G60000	2022.50
AT1G60010	886.50
AT1G60025	0
AT1G60030	17
AT1G60040	0
AT1G60050	0
AT1G60060	75
AT1G60070	1754.50
AT1G60072	0
AT1G60073	0
AT1G60080	113
AT1G60090	0
AT1G60095	3
AT1G60110	2
AT1G60130	5
AT1G60140	621.50
AT1G60160	408
AT1G60170	970.50
AT1G60190	87
AT1G60200	1046
AT1G60220	687.50
AT1G60230	504
AT1G60240	0
AT1G60250	0
AT1G60260	869
AT1G60270	312
AT1G60280	0
AT1G60300	0
AT1G60320	0
AT1G60340	0
AT1G60350	0.50
AT1G60360	12
AT1G60370	0
AT1G60380	0
AT1G60390	68
AT1G60400	0
AT1G60410	0
AT1G60420	1454.50
AT1G60430	263.50
AT1G60440	465
AT1G60450	0
AT1G60460	56
AT1G60470	44
AT1G60490	997
AT1G60500	0.50
AT1G60505	186.50
AT1G60525	75.50
AT1G60530	65
AT1G60545	150
AT1G60550	1618.50
AT1G60560	115.50
AT1G60570	0
AT1G60580	0
AT1G60590	400
AT1G60600	1074
AT1G60610	121
AT1G60620	168
AT1G60625	0
AT1G60630	84
AT1G60640	355.50
AT1G60650	213
AT1G60660	238
AT1G60670	265
AT1G60680	32.50
AT1G60690	159
AT1G60700	58
AT1G60710	1821.50
AT1G60720	0
AT1G60730	863
AT1G60740	0
AT1G60750	0.50
AT1G60760	0
AT1G60770	510.50
AT1G60780	1977.75
AT1G60783	0
AT1G60790	280
AT1G60800	1055
AT1G60810	393.50
AT1G60815	0
AT1G60820	0
AT1G60830	22.50
AT1G60840	0
AT1G60850	175
AT1G60860	134.50
AT1G60870	1052.50
AT1G60880	0
AT1G60890	706
AT1G60900	1063
AT1G60910	0
AT1G60913	0
AT1G60920	2.50
AT1G60930	85.50
AT1G60940	1179.50
AT1G60950	27184.17
AT1G60960	179.50
AT1G60970	17
AT1G60980	0
AT1G60983	0
AT1G60985	0
AT1G60986	0
AT1G60987	0
AT1G60989	137.48
AT1G60990	587.48
AT1G60995	564.33
AT1G61000	122
AT1G61010	515
AT1G61020	0
AT1G61030	276
AT1G61040	457.33
AT1G61050	0
AT1G61060	0
AT1G61065	96
AT1G61070	0
AT1G61080	56.50
AT1G61090	0.50
AT1G61093	0
AT1G61095	0
AT1G61097	0
AT1G61100	1940
AT1G61105	0
AT1G61110	2
AT1G61120	265
AT1G61130	2
AT1G61140	823.50
AT1G61150	973.00
AT1G61160	11
AT1G61165	0
AT1G61170	177
AT1G61180	560
AT1G61190	2455.00
AT1G61200	0
AT1G61210	490.50
AT1G61215	100
AT1G61224	0
AT1G61226	0
AT1G61230	0
AT1G61240	215.50
AT1G61250	3097.00
AT1G61255	14
AT1G61260	642
AT1G61270	0
AT1G61275	6
AT1G61280	37
AT1G61290	3.50
AT1G61300	1176.50
AT1G61310	218
AT1G61320	0
AT1G61330	0
AT1G61340	94
AT1G61350	351
AT1G61353	0
AT1G61360	250
AT1G61370	89
AT1G61380	656.33
AT1G61390	9
AT1G61400	59
AT1G61410	2
AT1G61415	35
AT1G61420	276.50
AT1G61430	257
AT1G61440	16
AT1G61450	26
AT1G61460	88
AT1G61470	54
AT1G61475	4
AT1G61480	23
AT1G61490	112
AT1G61500	64
AT1G61520	30598.83
AT1G61540	0
AT1G61550	5
AT1G61560	136
AT1G61563	0
AT1G61566	0
AT1G61570	464.50
AT1G61575	3
AT1G61580	472
AT1G61590	0
AT1G61600	64
AT1G61610	107.50
AT1G61620	560
AT1G61630	0
AT1G61640	318
AT1G61660	654.50
AT1G61667	205
AT1G61670	679.50
AT1G61680	23
AT1G61688	0
AT1G61690	577
AT1G61700	1
AT1G61710	1
AT1G61720	1
AT1G61730	786
AT1G61732	0
AT1G61740	2296.17
AT1G61750	0
AT1G61760	8
AT1G61770	1022.50
AT1G61780	853.25
AT1G61790	2349.50
AT1G61795	39
AT1G61800	490.50
AT1G61810	27
AT1G61820	40.50
AT1G61840	1
AT1G61850	870.50
AT1G61860	8
AT1G61870	600.50
AT1G61880	0
AT1G61890	1310
AT1G61900	676
AT1G61910	0
AT1G61920	2
AT1G61930	16
AT1G61940	0
AT1G61950	0
AT1G61960	90
AT1G61970	49
AT1G61980	221
AT1G61990	307.50
AT1G62000	0
AT1G62010	77
AT1G62020	1742
AT1G62030	105
AT1G62035	0
AT1G62040	519
AT1G62045	32
AT1G62050	288.50
AT1G62060	0
AT1G62070	0
AT1G62080	0
AT1G62085	102
AT1G62110	108
AT1G62120	66
AT1G62130	178.50
AT1G62150	71
AT1G62160	0
AT1G62170	141.83
AT1G62180	3071.33
AT1G62181	0.50
AT1G62190	8.50
AT1G62200	373
AT1G62210	0
AT1G62220	0
AT1G62225	0
AT1G62240	13.50
AT1G62250	572.50
AT1G62260	52.50
AT1G62262	7
AT1G62270	0
AT1G62280	0
AT1G62290	83
AT1G62300	739.50
AT1G62301	0
AT1G62305	148.50
AT1G62310	382
AT1G62320	21
AT1G62330	529.50
AT1G62333	3
AT1G62340	0
AT1G62350	35.50
AT1G62355	8.50
AT1G62360	88
AT1G62370	20
AT1G62380	3318.33
AT1G62390	2077
AT1G62400	54
AT1G62410	0
AT1G62420	14
AT1G62421	0
AT1G62422	451
AT1G62430	1162.50
AT1G62440	1
AT1G62450	3
AT1G62480	1933.50
AT1G62490	1
AT1G62500	455.50
AT1G62510	27
AT1G62520	99
AT1G62530	0
AT1G62540	169
AT1G62560	437
AT1G62570	192
AT1G62580	5
AT1G62590	108.33
AT1G62600	643.83
AT1G62610	260.58
AT1G62620	99.58
AT1G62630	535
AT1G62640	803
AT1G62660	664.50
AT1G62670	91
AT1G62680	66
AT1G62690	1
AT1G62700	12
AT1G62710	92
AT1G62720	27
AT1G62730	217.25
AT1G62740	1156.50
AT1G62750	10722.17
AT1G62760	13
AT1G62770	58
AT1G62780	3999.83
AT1G62790	624.00
AT1G62800	118.50
AT1G62810	516.50
AT1G62820	271.50
AT1G62830	239.50
AT1G62840	109.50
AT1G62850	440.50
AT1G62863	0
AT1G62870	162
AT1G62880	104.50
AT1G62886	4
AT1G62900	1.00
AT1G62910	65.28
AT1G62914	74.92
AT1G62920	45
AT1G62930	119.40
AT1G62935	17
AT1G62940	2
AT1G62950	105
AT1G62960	754.50
AT1G62970	193.50
AT1G62975	31
AT1G62978	0
AT1G62980	0
AT1G62981	14
AT1G62990	78
AT1G63000	1754
AT1G63005	0
AT1G63010	1194.50
AT1G63020	68.50
AT1G63030	26
AT1G63050	361
AT1G63055	0.50
AT1G63057	0.50
AT1G63060	0
AT1G63070	0
AT1G63080	42
AT1G63090	760
AT1G63100	97
AT1G63105	0
AT1G63110	619
AT1G63120	434
AT1G63130	325.07
AT1G63140	2.00
AT1G63150	74.08
AT1G63160	122.50
AT1G63170	655.50
AT1G63180	91
AT1G63190	0
AT1G63200	0
AT1G63205	0
AT1G63206	0
AT1G63210	0
AT1G63220	220
AT1G63230	38
AT1G63240	277
AT1G63245	43
AT1G63250	128
AT1G63260	382.67
AT1G63270	149.50
AT1G63280	0.50
AT1G63290	523
AT1G63295	40
AT1G63300	65
AT1G63310	82
AT1G63320	0
AT1G63330	20.58
AT1G63340	3.75
AT1G63350	151
AT1G63360	660
AT1G63370	35.25
AT1G63380	21
AT1G63390	16
AT1G63400	69.83
AT1G63410	0
AT1G63420	255
AT1G63430	528
AT1G63440	33
AT1G63450	0
AT1G63460	657.75
AT1G63470	358.75
AT1G63480	243.75
AT1G63490	331
AT1G63500	1134.50
AT1G63510	0
AT1G63520	15
AT1G63522	0
AT1G63530	50
AT1G63535	0
AT1G63540	0.50
AT1G63550	0
AT1G63560	0
AT1G63570	20
AT1G63580	1
AT1G63590	0
AT1G63600	0
AT1G63610	1279.50
AT1G63630	10
AT1G63640	246
AT1G63650	49.50
AT1G63660	550
AT1G63670	299
AT1G63680	1001
AT1G63690	1078
AT1G63700	851
AT1G63710	133
AT1G63720	282.50
AT1G63730	113.50
AT1G63740	296
AT1G63750	486.50
AT1G63770	6808.33
AT1G63780	329.00
AT1G63790	0
AT1G63800	461
AT1G63810	405
AT1G63820	19
AT1G63830	1118
AT1G63840	722
AT1G63850	276
AT1G63855	74
AT1G63860	577.33
AT1G63870	1
AT1G63880	1754.50
AT1G63900	727.17
AT1G63910	8
AT1G63930	16
AT1G63940	3419.50
AT1G63950	0
AT1G63960	1
AT1G63970	1974.50
AT1G63980	1201.67
AT1G63990	163.67
AT1G64000	0
AT1G64010	0
AT1G64020	5
AT1G64030	0
AT1G64040	1186.83
AT1G64050	414.00
AT1G64060	747
AT1G64065	259
AT1G64070	20
AT1G64080	149
AT1G64090	2214.50
AT1G64100	76.50
AT1G64105	66.50
AT1G64107	0
AT1G64110	3
AT1G64120	0
AT1G64130	0
AT1G64140	860.50
AT1G64142	860.50
AT1G64150	989.00
AT1G64160	2
AT1G64170	202
AT1G64180	80
AT1G64185	35
AT1G64190	1239
AT1G64195	0
AT1G64200	280
AT1G64210	5
AT1G64220	5
AT1G64230	5427.50
AT1G64235	0
AT1G64255	0
AT1G64260	15
AT1G64280	1411.33
AT1G64290	0
AT1G64295	0
AT1G64300	75
AT1G64310	6
AT1G64320	13
AT1G64330	715.50
AT1G64340	9
AT1G64350	409
AT1G64355	596
AT1G64360	413.50
AT1G64370	2782
AT1G64380	258.50
AT1G64385	575
AT1G64390	2080
AT1G64400	1223.50
AT1G64405	31
AT1G64420	0
AT1G64430	1117
AT1G64440	307.50
AT1G64450	136.50
AT1G64460	171
AT1G64470	121
AT1G64480	0
AT1G64490	169
AT1G64500	842
AT1G64510	7111.50
AT1G64520	2049
AT1G64530	200
AT1G64540	2
AT1G64550	1343.50
AT1G64561	44.50
AT1G64563	32.50
AT1G64570	514.50
AT1G64572	80
AT1G64580	139.50
AT1G64583	25
AT1G64585	0
AT1G64590	3
AT1G64600	79.50
AT1G64610	535
AT1G64618	0
AT1G64620	79.50
AT1G64625	23
AT1G64628	171.67
AT1G64630	171.67
AT1G64640	398.17
AT1G64650	1542.50
AT1G64660	163
AT1G64670	534
AT1G64680	1720.33
AT1G64690	30
AT1G64700	18
AT1G64710	1823.50
AT1G64720	9789.61
AT1G64740	750.17
AT1G64750	971
AT1G64760	282
AT1G64770	2871
AT1G64780	258
AT1G64790	2276
AT1G64800	0
AT1G64810	684.50
AT1G64820	0
AT1G64830	0
AT1G64840	240
AT1G64850	881.50
AT1G64860	1670.17
AT1G64870	0
AT1G64880	1009
AT1G64890	277.50
AT1G64900	886
AT1G64910	0
AT1G64920	0
AT1G64930	9.50
AT1G64940	50.50
AT1G64950	1630
AT1G64960	215.00
AT1G64970	710.67
AT1G64980	934.50
AT1G64990	629
AT1G65000	114.50
AT1G65010	1132
AT1G65020	380.50
AT1G65030	261
AT1G65032	104.50
AT1G65040	1257.83
AT1G65050	0
AT1G65060	576
AT1G65070	617.50
AT1G65080	109
AT1G65090	8
AT1G65110	7
AT1G65113	0
AT1G65120	10
AT1G65130	6
AT1G65140	0
AT1G65150	68
AT1G65160	0
AT1G65170	0
AT1G65180	7
AT1G65190	1844
AT1G65200	0
AT1G65210	0
AT1G65220	1201
AT1G65230	1407.50
AT1G65240	83.50
AT1G65250	239.50
AT1G65260	3599.50
AT1G65270	1221
AT1G65280	587.50
AT1G65290	2009
AT1G65295	497
AT1G65300	0
AT1G65310	39.50
AT1G65320	596
AT1G65330	9
AT1G65340	0
AT1G65342	0
AT1G65346	2.33
AT1G65350	0
AT1G65352	0
AT1G65360	20
AT1G65370	451
AT1G65380	196
AT1G65390	57
AT1G65410	624
AT1G65420	127.50
AT1G65430	709
AT1G65440	1545
AT1G65450	154
AT1G65470	302.50
AT1G65480	19
AT1G65481	38
AT1G65483	9
AT1G65484	33
AT1G65486	371
AT1G65490	1418.50
AT1G65500	253
AT1G65510	78.50
AT1G65520	183
AT1G65540	2117.50
AT1G65541	83
AT1G65550	5
AT1G65560	151.50
AT1G65570	0
AT1G65580	866.50
AT1G65590	421
AT1G65610	310
AT1G65620	110
AT1G65630	2
AT1G65640	0
AT1G65650	645
AT1G65660	524
AT1G65670	0
AT1G65680	0
AT1G65681	0
AT1G65690	1376.50
AT1G65700	219
AT1G65710	56
AT1G65720	1484.50
AT1G65730	18
AT1G65740	0
AT1G65760	2
AT1G65770	0
AT1G65780	0
AT1G65790	1114.67
AT1G65800	2917.66
AT1G65810	3
AT1G65820	2738
AT1G65830	0
AT1G65840	1528.50
AT1G65845	536
AT1G65850	7
AT1G65860	350.50
AT1G65870	33
AT1G65880	2
AT1G65890	41
AT1G65900	296
AT1G65907	0
AT1G65910	14
AT1G65920	176
AT1G65930	9367.50
AT1G65950	211.50
AT1G65960	5694.58
AT1G65970	164.00
AT1G65980	4431.00
AT1G65985	43
AT1G65990	0
AT1G66000	0
AT1G66020	0
AT1G66030	0
AT1G66040	13
AT1G66045	0
AT1G66050	34
AT1G66060	0
AT1G66070	757.67
AT1G66080	120
AT1G66090	1200
AT1G66100	1541
AT1G66110	0
AT1G66120	0
AT1G66130	452
AT1G66140	178
AT1G66145	0
AT1G66150	1744
AT1G66160	293
AT1G66170	7
AT1G66173	6
AT1G66180	962
AT1G66190	98
AT1G66200	7273.42
AT1G66210	0
AT1G66220	0
AT1G66230	148
AT1G66235	0
AT1G66240	2606.50
AT1G66245	0
AT1G66250	285
AT1G66260	2031.50
AT1G66270	0
AT1G66280	8
AT1G66290	0
AT1G66300	0
AT1G66310	0
AT1G66320	0
AT1G66330	960.50
AT1G66340	526.00
AT1G66345	73
AT1G66350	492
AT1G66360	0
AT1G66370	20
AT1G66380	4
AT1G66390	16
AT1G66400	98
AT1G66410	3019.50
AT1G66420	0
AT1G66430	1649.33
AT1G66440	0
AT1G66450	13
AT1G66460	222
AT1G66470	0
AT1G66475	0
AT1G66480	66
AT1G66490	0
AT1G66500	137
AT1G66510	190.33
AT1G66520	225.33
AT1G66530	490
AT1G66540	162.50
AT1G66550	11
AT1G66553	0
AT1G66560	5
AT1G66570	7
AT1G66580	3214.50
AT1G66590	258.50
AT1G66600	69
AT1G66610	0
AT1G66620	67
AT1G66630	0
AT1G66640	0
AT1G66650	8.50
AT1G66660	103
AT1G66670	3826
AT1G66680	554.50
AT1G66690	13
AT1G66700	319
AT1G66720	0
AT1G66725	281.50
AT1G66730	242
AT1G66740	245
AT1G66750	156
AT1G66760	61.50
AT1G66770	0
AT1G66780	1
AT1G66783	2
AT1G66790	0
AT1G66795	0
AT1G66800	0
AT1G66810	24
AT1G66820	741
AT1G66830	65.50
AT1G66840	453.50
AT1G66850	0
AT1G66852	4
AT1G66855	0
AT1G66860	45
AT1G66870	23.50
AT1G66880	4025.50
AT1G66890	186.50
AT1G66900	397.67
AT1G66910	596.86
AT1G66920	530.86
AT1G66930	33.50
AT1G66940	714
AT1G66950	1.50
AT1G66960	515.50
AT1G66970	13180.33
AT1G66980	1975.44
AT1G67000	201.50
AT1G67020	2.50
AT1G67025	0
AT1G67030	1
AT1G67035	34
AT1G67040	117.33
AT1G67050	293
AT1G67060	375
AT1G67070	206.50
AT1G67080	809
AT1G67090	291027.28
AT1G67100	0.33
AT1G67105	6
AT1G67110	1
AT1G67120	520.50
AT1G67130	0
AT1G67140	1063
AT1G67148	0
AT1G67150	0
AT1G67160	0
AT1G67170	302.00
AT1G67180	50
AT1G67190	306.50
AT1G67195	324.50
AT1G67210	47
AT1G67220	1
AT1G67230	1009.50
AT1G67238	0
AT1G67250	650.50
AT1G67260	20
AT1G67265	21
AT1G67270	0
AT1G67280	4250.75
AT1G67290	0
AT1G67300	619
AT1G67310	722.50
AT1G67320	265
AT1G67325	557.50
AT1G67328	56.50
AT1G67330	57.50
AT1G67340	366.50
AT1G67350	1027.83
AT1G67360	1923.83
AT1G67365	125.50
AT1G67370	22.50
AT1G67390	0
AT1G67400	82
AT1G67410	158.50
AT1G67420	64.50
AT1G67430	5491.17
AT1G67440	282.33
AT1G67450	0
AT1G67455	0
AT1G67460	20
AT1G67470	377
AT1G67480	1218.00
AT1G67481	1
AT1G67490	596.00
AT1G67500	275.33
AT1G67510	281.50
AT1G67520	218
AT1G67530	247.50
AT1G67540	3.50
AT1G67550	726.50
AT1G67560	945
AT1G67570	90.75
AT1G67580	713
AT1G67590	122.25
AT1G67600	27
AT1G67620	237.50
AT1G67623	0
AT1G67630	227
AT1G67635	4
AT1G67640	3
AT1G67650	94.28
AT1G67660	537.00
AT1G67670	0
AT1G67680	1283.21
AT1G67690	181.50
AT1G67700	5541.50
AT1G67710	11
AT1G67720	352
AT1G67730	1227.50
AT1G67740	16958.92
AT1G67750	264.50
AT1G67760	6
AT1G67770	0
AT1G67775	0
AT1G67780	25
AT1G67785	1047.50
AT1G67790	80.50
AT1G67792	102.50
AT1G67800	736
AT1G67810	226.50
AT1G67820	23.50
AT1G67830	314
AT1G67840	1098.50
AT1G67850	480.50
AT1G67855	25
AT1G67856	29
AT1G67860	867.17
AT1G67865	2186.50
AT1G67870	2899
AT1G67875	0
AT1G67880	394.12
AT1G67890	534.50
AT1G67900	880
AT1G67910	69
AT1G67920	276
AT1G67930	844.50
AT1G67940	403.50
AT1G67950	461
AT1G67960	337
AT1G67970	853
AT1G67980	119
AT1G67990	0
AT1G68000	643
AT1G68010	12576.25
AT1G68020	441.50
AT1G68030	30.50
AT1G68040	0
AT1G68050	479
AT1G68060	1009.50
AT1G68070	434.50
AT1G68080	93
AT1G68090	0
AT1G68100	752
AT1G68110	61
AT1G68120	26
AT1G68130	249.50
AT1G68140	697
AT1G68150	0
AT1G68160	262.50
AT1G68170	0
AT1G68180	5
AT1G68185	143.50
AT1G68190	200
AT1G68200	28
AT1G68210	0
AT1G68220	328
AT1G68230	56.50
AT1G68238	106
AT1G68240	0.50
AT1G68250	9
AT1G68260	378
AT1G68270	0
AT1G68280	0
AT1G68290	158.50
AT1G68300	999
AT1G68310	438.50
AT1G68320	7
AT1G68330	70
AT1G68340	54
AT1G68350	8
AT1G68360	6
AT1G68370	859.50
AT1G68380	0
AT1G68390	81.50
AT1G68400	313
AT1G68410	647.50
AT1G68420	0
AT1G68430	27
AT1G68440	1371
AT1G68450	0
AT1G68460	26
AT1G68470	118
AT1G68480	10
AT1G68490	666.50
AT1G68500	25
AT1G68510	0
AT1G68520	2177
AT1G68526	1.50
AT1G68530	8644
AT1G68540	79
AT1G68550	299.58
AT1G68552	296.58
AT1G68560	3099
AT1G68568	361
AT1G68570	2089.83
AT1G68580	788
AT1G68585	573.17
AT1G68590	6417.50
AT1G68600	837.50
AT1G68610	1
AT1G68620	1168
AT1G68630	12.50
AT1G68640	40.50
AT1G68650	165.50
AT1G68660	1836.83
AT1G68670	796.50
AT1G68680	266.50
AT1G68690	248
AT1G68700	82.50
AT1G68710	671.50
AT1G68720	769
AT1G68725	77
AT1G68730	223.50
AT1G68740	117
AT1G68750	0
AT1G68760	185
AT1G68765	29
AT1G68770	13.50
AT1G68780	244
AT1G68790	558
AT1G68795	13
AT1G68800	4
AT1G68810	155
AT1G68820	412
AT1G68825	0
AT1G68830	1773.00
AT1G68840	678
AT1G68845	0
AT1G68850	15
AT1G68860	0
AT1G68862	39.50
AT1G68870	113.50
AT1G68872	23
AT1G68875	0
AT1G68880	5
AT1G68890	1208.00
AT1G68905	0
AT1G68907	0
AT1G68910	427
AT1G68920	371
AT1G68930	44
AT1G68935	37.50
AT1G68940	140.50
AT1G68945	136.50
AT1G68950	0
AT1G68960	0
AT1G68970	0
AT1G68980	220
AT1G68990	266.50
AT1G69000	0
AT1G69010	361
AT1G69020	55
AT1G69030	487
AT1G69040	368.50
AT1G69050	7
AT1G69060	282.50
AT1G69070	497.50
AT1G69080	69
AT1G69090	0
AT1G69100	0
AT1G69120	1
AT1G69130	0
AT1G69150	0
AT1G69160	111
AT1G69170	121
AT1G69180	6
AT1G69190	0
AT1G69200	780.50
AT1G69210	113
AT1G69220	666
AT1G69230	25
AT1G69240	0
AT1G69250	693.50
AT1G69252	698
AT1G69260	163
AT1G69270	401
AT1G69280	47.50
AT1G69290	107
AT1G69295	976
AT1G69300	0
AT1G69310	161
AT1G69320	8
AT1G69325	13
AT1G69330	249
AT1G69340	1047.50
AT1G69350	47
AT1G69360	313.50
AT1G69370	173.50
AT1G69380	158
AT1G69390	1315
AT1G69400	12
AT1G69410	1707.50
AT1G69420	1270
AT1G69430	34
AT1G69440	254
AT1G69450	573.50
AT1G69460	1364.50
AT1G69470	0
AT1G69480	5
AT1G69485	7
AT1G69490	78
AT1G69500	0
AT1G69510	1693.50
AT1G69520	154.50
AT1G69523	245.50
AT1G69526	62
AT1G69530	2147
AT1G69540	3
AT1G69550	931.50
AT1G69560	7
AT1G69570	62.50
AT1G69572	53.50
AT1G69580	84
AT1G69587	56.50
AT1G69588	8
AT1G69600	1
AT1G69610	387
AT1G69620	3255
AT1G69630	0
AT1G69640	986.50
AT1G69650	0
AT1G69660	0
AT1G69670	330.50
AT1G69680	154
AT1G69690	561.67
AT1G69700	375
AT1G69710	9
AT1G69720	470.50
AT1G69730	1193.83
AT1G69740	4850.00
AT1G69750	282
AT1G69760	414
AT1G69770	516.50
AT1G69780	358
AT1G69790	87
AT1G69792	0
AT1G69795	0
AT1G69797	0
AT1G69800	276
AT1G69810	24
AT1G69818	0
AT1G69820	0
AT1G69825	0
AT1G69828	0
AT1G69830	3194.33
AT1G69840	2365.50
AT1G69850	670
AT1G69860	0
AT1G69870	2944.17
AT1G69880	13
AT1G69890	285
AT1G69900	217
AT1G69910	298
AT1G69920	2
AT1G69930	127.50
AT1G69935	693
AT1G69940	0
AT1G69960	780
AT1G69970	29
AT1G69980	300
AT1G69990	0
AT1G70000	421
AT1G70020	2
AT1G70030	0
AT1G70040	0
AT1G70050	0
AT1G70060	691
AT1G70070	1428.50
AT1G70080	1
