Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT1.sam
AT1G77340	0
AT1G77350	451.50
AT1G77360	30.50
AT1G77370	824
AT1G77380	32
AT1G77390	28
AT1G77400	110
AT1G77405	13
AT1G77410	34
AT1G77420	284
AT1G77440	723.50
AT1G77450	89
AT1G77460	373
AT1G77470	201
AT1G77480	305.50
AT1G77490	3109.50
AT1G77500	276.50
AT1G77510	979
AT1G77520	8
AT1G77525	0
AT1G77530	0
AT1G77540	372
AT1G77550	261.50
AT1G77560	0
AT1G77570	38
AT1G77580	114
AT1G77590	692
AT1G77600	245
AT1G77610	838
AT1G77620	87
AT1G77630	303.50
AT1G77640	37
AT1G77650	0
AT1G77655	0
AT1G77660	273
AT1G77670	739
AT1G77680	912.50
AT1G77682	0
AT1G77690	183.50
AT1G77700	21
AT1G77710	1952.50
AT1G77720	91
AT1G77730	8
AT1G77740	1280.17
AT1G77746	0
AT1G77750	496
AT1G77760	1803
AT1G77765	15
AT1G77770	266
AT1G77780	0
AT1G77790	2
AT1G77800	761
AT1G77810	186.00
AT1G77815	0
AT1G77830	0
AT1G77840	1028.33
AT1G77850	272
AT1G77855	29
AT1G77860	6
AT1G77870	29
AT1G77880	5
AT1G77885	98
AT1G77890	134
AT1G77910	0
AT1G77920	174.50
AT1G77930	1217.67
AT1G77932	0
AT1G77940	3466.83
AT1G77950	0
AT1G77960	4
AT1G77980	0
AT1G77990	342.50
AT1G77992	59.50
AT1G78000	103
AT1G78010	400
AT1G78020	6258.75
AT1G78030	87
AT1G78040	9480
AT1G78050	60.50
AT1G78060	473.50
AT1G78070	786.50
AT1G78080	2853.50
AT1G78090	23
AT1G78100	1340.50
AT1G78110	152.50
AT1G78120	30
AT1G78130	162.50
AT1G78140	928.50
AT1G78150	1139.50
AT1G78160	0
AT1G78170	351
AT1G78172	25
AT1G78180	487.50
AT1G78190	56.50
AT1G78200	473.50
AT1G78206	6.50
AT1G78210	886
AT1G78220	0
AT1G78230	605
AT1G78240	1249.50
AT1G78250	0
AT1G78260	159
AT1G78265	342.33
AT1G78270	342.33
AT1G78280	365
AT1G78290	344.50
AT1G78300	3612
AT1G78310	73
AT1G78320	17
AT1G78340	4
AT1G78360	0
AT1G78370	6882.67
AT1G78380	7273.33
AT1G78390	0
AT1G78400	0
AT1G78410	219
AT1G78420	355
AT1G78430	72
AT1G78440	13
AT1G78450	244
AT1G78460	2096
AT1G78470	0
AT1G78476	45
AT1G78478	4
AT1G78480	42.50
AT1G78490	581
AT1G78500	1
AT1G78510	737
AT1G78520	0
AT1G78530	43
AT1G78540	119
AT1G78550	126.50
AT1G78560	994
AT1G78570	3028.50
AT1G78580	428
AT1G78590	205
AT1G78600	841
AT1G78610	523
AT1G78620	2129.50
AT1G78630	13123.33
AT1G78640	0
AT1G78650	109
AT1G78660	899.92
AT1G78670	767.50
AT1G78680	1930.42
AT1G78690	187
AT1G78700	237
AT1G78710	62
AT1G78720	4.00
AT1G78730	76
AT1G78740	0
AT1G78750	16
AT1G78760	0
AT1G78770	138
AT1G78780	29
AT1G78790	232
AT1G78800	230.50
AT1G78810	150.50
AT1G78815	2
AT1G78820	1553.00
AT1G78830	6695.50
AT1G78840	0
AT1G78850	7866.78
AT1G78860	92.78
AT1G78865	42
AT1G78870	1135.00
AT1G78880	448
AT1G78882	448
AT1G78890	772.50
AT1G78895	212
AT1G78900	10251.83
AT1G78910	86.67
AT1G78915	887.17
AT1G78920	1878.17
AT1G78922	114.17
AT1G78930	42
AT1G78940	32
AT1G78950	30
AT1G78955	7
AT1G78960	135.50
AT1G78970	261.50
AT1G78980	9.50
AT1G78990	32.50
AT1G78995	868.50
AT1G79000	838.17
AT1G79010	2036.50
AT1G79020	140
AT1G79030	178.50
AT1G79040	126212.36
AT1G79050	761
AT1G79060	66.50
AT1G79070	143.50
AT1G79075	272.50
AT1G79080	328
AT1G79090	1013.50
AT1G79100	6
AT1G79110	919.67
AT1G79120	9.50
AT1G79130	1
AT1G79150	226.50
AT1G79160	437
AT1G79170	14
AT1G79180	4
AT1G79190	187
AT1G79200	132
AT1G79210	1146.50
AT1G79220	43
AT1G79230	2105.50
AT1G79240	0
AT1G79250	5
AT1G79260	255.50
AT1G79270	360.50
AT1G79280	935.67
AT1G79290	0
AT1G79300	0
AT1G79310	3
AT1G79320	0
AT1G79330	10
AT1G79340	2646
AT1G79350	643
AT1G79360	13
AT1G79370	0
AT1G79380	1058
AT1G79390	374
AT1G79400	13
AT1G79410	212
AT1G79420	65
AT1G79430	170
AT1G79440	2593.33
AT1G79450	31
AT1G79460	197
AT1G79470	99.50
AT1G79480	9
AT1G79490	91
AT1G79500	927.50
AT1G79510	468
AT1G79520	147
AT1G79529	92.50
AT1G79530	393.50
AT1G79540	127
AT1G79550	5166.50
AT1G79560	1251.50
AT1G79570	613.50
AT1G79580	0
AT1G79590	487
AT1G79600	2705.50
AT1G79610	181.00
AT1G79620	70
AT1G79630	154
AT1G79640	187
AT1G79650	480
AT1G79660	367.50
AT1G79670	358
AT1G79680	71
AT1G79690	1080.00
AT1G79700	196
AT1G79710	261.50
AT1G79720	372
AT1G79730	499.50
AT1G79740	239.50
AT1G79750	3925.00
AT1G79760	7
AT1G79770	24
AT1G79780	6
AT1G79790	934.50
AT1G79800	0
AT1G79810	320
AT1G79820	224
AT1G79830	1505.00
AT1G79840	1714
AT1G79850	9237.50
AT1G79860	0
AT1G79870	1476
AT1G79880	225.50
AT1G79890	12
AT1G79900	15
AT1G79910	48
AT1G79915	3
AT1G79920	3418.42
AT1G79930	2632.58
AT1G79940	1406.50
AT1G79950	236.50
AT1G79960	35.50
AT1G79970	583
AT1G79980	0
AT1G79990	1905.50
AT1G80000	971
AT1G80010	431.50
AT1G80030	1645.83
AT1G80040	1233.50
AT1G80050	379
AT1G80060	34
AT1G80070	2925.50
AT1G80080	369.50
AT1G80090	0
AT1G80100	2
AT1G80110	70
AT1G80120	77
AT1G80130	199
AT1G80133	0
AT1G80140	0
AT1G80150	93.50
AT1G80160	21
AT1G80170	139
AT1G80180	1411.50
AT1G80190	132
AT1G80200	8
AT1G80210	302
AT1G80220	0
AT1G80230	1057.50
AT1G80240	2
AT1G80245	67
AT1G80250	0
AT1G80260	511
AT1G80270	214
AT1G80280	1157.50
AT1G80290	177.50
AT1G80300	1566
AT1G80310	634.50
AT1G80320	26.33
AT1G80325	29.33
AT1G80330	1
AT1G80340	10
AT1G80350	349
AT1G80360	975
AT1G80370	55
AT1G80380	5941
AT1G80390	0
AT1G80400	362.50
AT1G80410	1562
AT1G80420	233.47
AT1G80430	0
AT1G80440	522.50
AT1G80450	66
AT1G80460	1178
AT1G80470	0
AT1G80480	2202
AT1G80490	814.50
AT1G80500	944.00
AT1G80510	334.83
AT1G80520	56
AT1G80530	834
AT1G80540	4
AT1G80550	214
AT1G80555	10
AT1G80560	900.50
AT1G80570	17
AT1G80580	0
AT1G80590	0
AT1G80600	2844.33
AT1G80610	174.50
AT1G80620	325.50
AT1G80630	112
AT1G80640	576
AT1G80650	221.50
AT1G80660	2
AT1G80670	464
AT1G80680	571
AT1G80690	144
AT1G80700	152
AT1G80710	47.50
AT1G80720	148.47
AT1G80730	1
AT1G80740	5
AT1G80745	5
AT1G80750	410.50
AT1G80760	162.50
AT1G80770	799.00
AT1G80780	825
AT1G80790	494.50
AT1G80810	108
AT1G80820	37
AT1G80830	509
AT1G80831	0
AT1G80840	238.50
AT1G80850	252
AT1G80860	370.50
AT1G80865	1
AT1G80870	213
AT1G80880	47
AT1G80890	218.50
AT1G80900	71
AT1G80910	406.50
AT1G80920	1514.50
AT1G80930	763
AT1G80940	732
AT1G80950	552.50
AT1G80960	86.67
AT1G80970	40.50
AT1G80980	86.50
AT1G80990	0
AT2G01008	64.42
AT2G01010	7033.67
AT2G01020	1048
AT2G01021	1300.50
AT2G01023	1
AT2G01050	0
AT2G01060	585
AT2G01070	522
AT2G01080	282
AT2G01090	306
AT2G01100	353.50
AT2G01110	3698.50
AT2G01120	84
AT2G01130	266
AT2G01140	2959.50
AT2G01150	178
AT2G01160	0
AT2G01170	723
AT2G01175	5
AT2G01180	577.50
AT2G01190	785.50
AT2G01200	4
AT2G01210	44.50
AT2G01220	638.50
AT2G01240	0
AT2G01250	5618.17
AT2G01260	515.50
AT2G01270	863.00
AT2G01275	3
AT2G01280	285.50
AT2G01290	1106.50
AT2G01300	58
AT2G01310	2
AT2G01320	1263
AT2G01330	123
AT2G01340	275
AT2G01350	961.50
AT2G01360	0
AT2G01370	0
AT2G01390	46
AT2G01400	227.00
AT2G01410	395.50
AT2G01420	2643.50
AT2G01422	0
AT2G01430	7
AT2G01440	513
AT2G01450	1414.00
AT2G01460	174.50
AT2G01470	676.33
AT2G01480	190
AT2G01490	1335.33
AT2G01500	0
AT2G01505	91
AT2G01510	20
AT2G01520	13
AT2G01530	0
AT2G01540	382
AT2G01554	1
AT2G01560	1
AT2G01570	2361
AT2G01580	3
AT2G01590	1356
AT2G01600	1040
AT2G01610	83
AT2G01620	635.33
AT2G01630	375.33
AT2G01640	137
AT2G01650	415.50
AT2G01660	95
AT2G01667	0
AT2G01670	1213.75
AT2G01680	722.50
AT2G01690	910
AT2G01710	408
AT2G01720	1441
AT2G01730	22
AT2G01735	201.50
AT2G01740	25
AT2G01750	92
AT2G01755	504
AT2G01760	173.50
AT2G01770	3
AT2G01780	0
AT2G01790	0
AT2G01800	0
AT2G01810	1
AT2G01818	30
AT2G01820	1836.50
AT2G01830	285.50
AT2G01850	3056.83
AT2G01860	181
AT2G01870	381
AT2G01880	0
AT2G01890	42
AT2G01900	1
AT2G01905	5
AT2G01910	638
AT2G01913	40
AT2G01918	152
AT2G01920	0
AT2G01930	223
AT2G01940	59
AT2G01950	179
AT2G01960	13.50
AT2G01970	1614
AT2G01980	285
AT2G01990	85
AT2G02000	0
AT2G02010	67
AT2G02020	102
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	881
AT2G02050	1670.50
AT2G02060	65
AT2G02061	6
AT2G02070	1197.50
AT2G02080	428
AT2G02090	471.33
AT2G02100	2995.50
AT2G02103	0
AT2G02120	1
AT2G02130	1921.83
AT2G02140	0
AT2G02147	6
AT2G02148	78
AT2G02150	34
AT2G02160	978
AT2G02170	234
AT2G02180	933.50
AT2G02220	493
AT2G02230	154.50
AT2G02240	10
AT2G02250	0
AT2G02280	0
AT2G02290	0
AT2G02300	0
AT2G02310	5
AT2G02320	0
AT2G02340	2
AT2G02350	19
AT2G02360	469
AT2G02370	112
AT2G02380	1.50
AT2G02390	584
AT2G02400	392.50
AT2G02410	255
AT2G02440	0
AT2G02450	414.50
AT2G02470	388
AT2G02480	143
AT2G02490	0
AT2G02498	0
AT2G02500	702.50
AT2G02510	994
AT2G02515	0
AT2G02520	0
AT2G02540	37
AT2G02550	0
AT2G02560	894
AT2G02570	704
AT2G02580	0
AT2G02590	225
AT2G02600	0
AT2G02610	0.75
AT2G02620	0
AT2G02630	0
AT2G02640	0.25
AT2G02650	0
AT2G02660	0
AT2G02680	1
AT2G02690	0
AT2G02700	0
AT2G02710	346.50
AT2G02720	8.50
AT2G02730	172
AT2G02740	555.50
AT2G02741	2.50
AT2G02750	38.00
AT2G02760	3006.50
AT2G02770	110
AT2G02780	228.50
AT2G02790	209
AT2G02795	0
AT2G02800	803.50
AT2G02810	216
AT2G02820	119
AT2G02835	0
AT2G02840	0
AT2G02850	160
AT2G02860	430
AT2G02870	685
AT2G02880	88
AT2G02890	0
AT2G02900	0
AT2G02910	173
AT2G02930	28
AT2G02950	396
AT2G02955	67
AT2G02960	492
AT2G02970	591.50
AT2G02980	96
AT2G02990	16
AT2G03000	0
AT2G03010	59
AT2G03020	9
AT2G03030	0
AT2G03040	0
AT2G03050	113
AT2G03060	73
AT2G03070	180.50
AT2G03090	220
AT2G03110	7
AT2G03120	1348.50
AT2G03130	0
AT2G03140	484
AT2G03150	553.50
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	10
AT2G03210	0
AT2G03220	287.50
AT2G03230	1
AT2G03240	333
AT2G03250	0
AT2G03260	17
AT2G03270	134.50
AT2G03280	88.50
AT2G03290	0
AT2G03300	0
AT2G03310	430
AT2G03320	0
AT2G03330	176
AT2G03340	516
AT2G03350	706.50
AT2G03360	0
AT2G03370	0
AT2G03380	25.50
AT2G03390	1192
AT2G03410	666.67
AT2G03420	664.67
AT2G03430	185.50
AT2G03440	3429.33
AT2G03445	0
AT2G03450	79
AT2G03460	6
AT2G03470	378
AT2G03480	513
AT2G03490	0
AT2G03500	58.50
AT2G03505	60
AT2G03510	687.00
AT2G03520	2
AT2G03530	546.50
AT2G03550	1348.50
AT2G03560	2
AT2G03565	0
AT2G03570	3
AT2G03580	0
AT2G03590	15
AT2G03600	0.50
AT2G03610	0
AT2G03620	219
AT2G03630	0
AT2G03640	804.50
AT2G03660	0
AT2G03667	166
AT2G03670	67
AT2G03680	2395.67
AT2G03690	674.67
AT2G03700	0
AT2G03710	231.50
AT2G03720	0
AT2G03730	525
AT2G03740	0
AT2G03750	661
AT2G03760	546
AT2G03770	3
AT2G03780	321.50
AT2G03790	0
AT2G03800	287
AT2G03810	191
AT2G03820	1324.50
AT2G03821	0
AT2G03822	0
AT2G03830	0
AT2G03840	0
AT2G03850	3
AT2G03870	611.00
AT2G03880	27
AT2G03890	1300.50
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	839.50
AT2G04020	0
AT2G04025	0
AT2G04030	5097.50
AT2G04031	0
AT2G04032	202
AT2G04034	0
AT2G04037	0
AT2G04038	0
AT2G04039	1896.50
AT2G04040	101.75
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	6.75
AT2G04060	0
AT2G04063	0
AT2G04066	91.25
AT2G04070	34
AT2G04080	830.25
AT2G04090	0
AT2G04100	77
AT2G04115	0
AT2G04160	310
AT2G04170	34
AT2G04190	3
AT2G04220	0
AT2G04230	187
AT2G04235	31
AT2G04240	258
AT2G04270	514
AT2G04280	962
AT2G04300	0
AT2G04305	364
AT2G04340	241
AT2G04350	1040
AT2G04360	765
AT2G04370	0
AT2G04378	469.17
AT2G04380	386.67
AT2G04390	1820.50
AT2G04395	2
AT2G04400	1540.50
AT2G04410	2045
AT2G04420	0
AT2G04425	0
AT2G04430	101
AT2G04440	0
AT2G04450	207
AT2G04480	0
AT2G04495	58
AT2G04500	4
AT2G04515	4
AT2G04520	1714
AT2G04530	301
AT2G04540	227
AT2G04550	518
AT2G04560	41
AT2G04570	315
AT2G04620	283.50
AT2G04622	0
AT2G04630	577
AT2G04650	119
AT2G04660	150
AT2G04675	0
AT2G04680	1
AT2G04690	579.50
AT2G04700	5335.73
AT2G04740	306.50
AT2G04750	0
AT2G04780	1724.50
AT2G04790	305
AT2G04795	103
AT2G04800	6
AT2G04810	0
AT2G04830	0
AT2G04840	2
AT2G04842	2455.50
AT2G04845	149
AT2G04850	99.50
AT2G04852	39.50
AT2G04860	31
AT2G04865	280.50
AT2G04870	0
AT2G04880	443.50
AT2G04890	485.42
AT2G04900	889.42
AT2G04910	0
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	404
AT2G05050	0
AT2G05060	0
AT2G05070	15601.83
AT2G05100	23499.33
AT2G05117	0
AT2G05120	144
AT2G05140	0
AT2G05160	126
AT2G05170	864
AT2G05180	0
AT2G05185	36.50
AT2G05210	212.50
AT2G05220	3082.83
AT2G05230	282.74
AT2G05250	286.24
AT2G05260	217
AT2G05270	0
AT2G05294	0
AT2G05310	2966.50
AT2G05320	248
AT2G05330	0
AT2G05335	0
AT2G05350	0.50
AT2G05360	0
AT2G05370	0
AT2G05380	1980.75
AT2G05400	0
AT2G05410	0
AT2G05420	0
AT2G05430	0.50
AT2G05440	120.50
AT2G05500	0
AT2G05510	0
AT2G05518	74.33
AT2G05520	32744.74
AT2G05530	4
AT2G05540	161
AT2G05580	1
AT2G05590	280.50
AT2G05600	0
AT2G05620	2824.50
AT2G05630	582
AT2G05632	92
AT2G05635	0
AT2G05642	0
AT2G05645	0
AT2G05710	3862.67
AT2G05720	0
AT2G05752	0
AT2G05753	33
AT2G05755	182
AT2G05760	88
AT2G05765	54
AT2G05786	0
AT2G05790	1618
AT2G05803	0
AT2G05810	336.67
AT2G05812	326.67
AT2G05830	1124
AT2G05840	1763.50
AT2G05850	0
AT2G05900	0
AT2G05910	7
AT2G05914	10
AT2G05915	5
AT2G05920	2270
AT2G05940	730
AT2G05970	0
AT2G05990	3204.50
AT2G05995	26
AT2G06000	204
AT2G06002	18
AT2G06005	66
AT2G06010	227
AT2G06020	0
AT2G06025	772.00
AT2G06040	94
AT2G06050	2024.00
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	6
AT2G06210	549
AT2G06255	34
AT2G06420	0
AT2G06500	0
AT2G06510	175.50
AT2G06520	43469.70
AT2G06530	1261.00
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	8293
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	1005
AT2G06960	0
AT2G06983	0
AT2G06990	470
AT2G07000	0
AT2G07020	0
AT2G07040	1
AT2G07042	69
AT2G07050	1718.75
AT2G07110	0
AT2G07120	0
AT2G07140	5
AT2G07170	50
AT2G07180	1008.50
AT2G07190	0
AT2G07200	0
AT2G07213	1
AT2G07215	1
AT2G07240	0
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	434.50
AT2G07360	1524
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	2.50
AT2G07640	0
AT2G07667	5
AT2G07669	0.50
AT2G07671	37.08
AT2G07672	3.50
AT2G07673	0.50
AT2G07674	7.50
AT2G07675	1
AT2G07676	1
AT2G07678	3.50
AT2G07680	148
AT2G07681	0.33
AT2G07684	0.50
AT2G07687	0
AT2G07689	2.50
AT2G07690	275
AT2G07691	0
AT2G07692	2.50
AT2G07695	7
AT2G07696	1
AT2G07698	32.50
AT2G07701	0
AT2G07702	0.80
AT2G07705	0.33
AT2G07706	4.75
AT2G07707	14.27
AT2G07708	2.12
AT2G07713	0
AT2G07714	1
AT2G07715	66.50
AT2G07718	18
AT2G07719	10
AT2G07721	0
AT2G07722	2.50
AT2G07724	0
AT2G07725	2
AT2G07727	4.50
AT2G07728	1.50
AT2G07732	0
AT2G07734	3
AT2G07738	0
AT2G07739	6.50
AT2G07741	4.80
AT2G07742	0
AT2G07743	0.50
AT2G07745	0
AT2G07746	0
AT2G07748	0
AT2G07749	3.50
AT2G07750	0
AT2G07751	3
AT2G07752	0
AT2G07753	0.25
AT2G07754	5.50
AT2G07755	0
AT2G07756	0
AT2G07757	1
AT2G07758	0
AT2G07759	0.33
AT2G07760	0
AT2G07761	0.25
AT2G07762	0
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	1
AT2G07771	0
AT2G07772	0
AT2G07773	5
AT2G07774	51.50
AT2G07775	1.50
AT2G07776	11.83
AT2G07777	9.58
AT2G07778	0
AT2G07779	0.50
AT2G07785	1.50
AT2G07787	10.50
AT2G07792	2
AT2G07793	0
AT2G07794	0.25
AT2G07795	1.33
AT2G07798	10.50
AT2G07806	7.17
AT2G07815	9
AT2G07820	0
AT2G07825	1
AT2G07827	0
AT2G07830	0
AT2G07835	0
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	381.50
AT2G09838	0
AT2G09840	0
AT2G09970	0
AT2G09990	2076.50
AT2G10014	0
AT2G10020	0
AT2G10260	0
AT2G10340	0
AT2G10440	0
AT2G10450	0
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	1
AT2G10608	1
AT2G10920	0
AT2G10921	0
AT2G10930	5.50
AT2G10931	49.50
AT2G10940	27286.82
AT2G10950	257
AT2G10965	0
AT2G10970	0
AT2G10975	0
AT2G11000	317
AT2G11005	0
AT2G11010	0
AT2G11015	0
AT2G11200	0
AT2G11270	2
AT2G11271	1
AT2G11405	0
AT2G11462	0
AT2G11520	563
AT2G11522	0
AT2G11570	0
AT2G11620	0
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	59
AT2G11851	0
AT2G11852	0
AT2G11890	1103
AT2G11891	3.50
AT2G11910	1473.50
AT2G12170	26
AT2G12190	46
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	286
AT2G12405	0
AT2G12461	69
AT2G12462	154
AT2G12465	3
AT2G12475	0
AT2G12480	6
AT2G12550	155
AT2G12557	0
AT2G12646	0
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	0
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	509
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	320
AT2G13295	0
AT2G13350	0
AT2G13360	34744.33
AT2G13363	0
AT2G13370	683.50
AT2G13422	1
AT2G13430	15
AT2G13440	579
AT2G13450	0.50
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	573
AT2G13542	0
AT2G13547	0
AT2G13550	64
AT2G13560	3173.75
AT2G13570	8
AT2G13600	40
AT2G13610	235
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	0
AT2G13650	302
AT2G13660	117
AT2G13665	117
AT2G13680	15
AT2G13690	156.50
AT2G13720	0
AT2G13760	1
AT2G13770	0
AT2G13790	1236.75
AT2G13800	408.75
AT2G13810	43
AT2G13820	255
AT2G13840	154
AT2G13895	0
AT2G13900	0
AT2G13950	0
AT2G13960	4
AT2G13980	0
AT2G14000	0
AT2G14045	475.50
AT2G14050	90
AT2G14060	2
AT2G14070	4
AT2G14080	467.50
AT2G14095	7
AT2G14100	3
AT2G14110	98
AT2G14115	84.50
AT2G14120	805
AT2G14160	0
AT2G14170	1149.50
AT2G14206	0
AT2G14210	0
AT2G14247	688
AT2G14255	331.50
AT2G14260	1096
AT2G14270	0
AT2G14282	0
AT2G14285	252.00
AT2G14288	0
AT2G14289	0
AT2G14290	10
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	0
AT2G14460	279
AT2G14500	0
AT2G14510	0
AT2G14520	74.67
AT2G14530	251.50
AT2G14540	0
AT2G14560	7898.17
AT2G14580	52
AT2G14610	2251.33
AT2G14620	16
AT2G14635	0
AT2G14660	165
AT2G14670	0
AT2G14680	191
AT2G14690	7
AT2G14692	0
AT2G14700	0
AT2G14710	0
AT2G14720	1451
AT2G14740	716
AT2G14750	2158
AT2G14760	0
AT2G14800	29
AT2G14810	0
AT2G14820	0
AT2G14830	72
AT2G14835	673.50
AT2G14846	0
AT2G14850	191
AT2G14860	102
AT2G14870	0
AT2G14878	1064
AT2G14880	1425
AT2G14890	2334.50
AT2G14900	187
AT2G14910	4950
AT2G14920	0
AT2G14935	0
AT2G14960	0
AT2G15000	290
AT2G15010	0
AT2G15020	509
AT2G15025	0
AT2G15029	0
AT2G15042	199
AT2G15050	2056.00
AT2G15080	317
AT2G15090	1816
AT2G15110	0
AT2G15128	85
AT2G15130	13
AT2G15170	6
AT2G15180	0
AT2G15185	0
AT2G15220	32.50
AT2G15230	273
AT2G15240	406.00
AT2G15260	0
AT2G15270	180
AT2G15280	259.50
AT2G15290	2545.83
AT2G15292	684
AT2G15300	56
AT2G15310	37
AT2G15318	0
AT2G15320	334
AT2G15325	0
AT2G15327	0
AT2G15340	0
AT2G15345	0
AT2G15350	0
AT2G15360	0
AT2G15370	0
AT2G15390	431.50
AT2G15400	31
AT2G15420	0
AT2G15430	353.50
AT2G15440	29
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	64.17
AT2G15490	3.83
AT2G15500	0
AT2G15530	361
AT2G15535	0
AT2G15555	2
AT2G15560	344
AT2G15570	486
AT2G15580	1439
AT2G15590	0
AT2G15610	0
AT2G15620	5851.75
AT2G15630	24
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	76
AT2G15690	358
AT2G15695	414
AT2G15710	0
AT2G15730	116
AT2G15740	0
AT2G15760	53
AT2G15770	0
AT2G15780	0
AT2G15790	217
AT2G15820	450
AT2G15830	122
AT2G15860	525
AT2G15880	96.50
AT2G15890	3559.00
AT2G15900	402.17
AT2G15910	545.50
AT2G15930	0
AT2G15950	0
AT2G15960	1083
AT2G15970	5722
AT2G15980	76
AT2G16005	0
AT2G16015	0
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	53
AT2G16060	199
AT2G16070	364.50
AT2G16090	152
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	0
AT2G16200	0
AT2G16210	0
AT2G16220	0
AT2G16225	0
AT2G16230	0
AT2G16240	0
AT2G16245	42
AT2G16250	201
AT2G16270	91
AT2G16280	3206.50
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	770
AT2G16370	452
AT2G16380	709
AT2G16385	1
AT2G16390	60.50
AT2G16400	479
AT2G16405	269
AT2G16430	727
AT2G16440	249
AT2G16450	0
AT2G16460	371
AT2G16485	505
AT2G16490	1
AT2G16500	4355.67
AT2G16505	0
AT2G16510	2964.50
AT2G16520	0
AT2G16530	186
AT2G16535	0
AT2G16570	13.50
AT2G16575	0
AT2G16580	28
AT2G16586	3
AT2G16592	0
AT2G16594	0
AT2G16595	88.50
AT2G16600	15990.67
AT2G16620	0
AT2G16630	222
AT2G16640	965.50
AT2G16650	260.50
AT2G16660	5940.50
AT2G16668	0
AT2G16676	0
AT2G16700	469
AT2G16710	568.50
AT2G16720	23
AT2G16730	0
AT2G16740	205
AT2G16750	167
AT2G16760	2
AT2G16770	121
AT2G16780	387
AT2G16790	72
AT2G16800	574
AT2G16810	0
AT2G16835	0
AT2G16850	335
AT2G16860	523
AT2G16870	89
AT2G16880	154
AT2G16881	0
AT2G16890	120
AT2G16900	321
AT2G16910	3.50
AT2G16920	373.50
AT2G16930	773
AT2G16940	1207.33
AT2G16950	1483
AT2G16955	0
AT2G16960	0
AT2G16970	0
AT2G16980	0
AT2G16990	67.50
AT2G17000	0
AT2G17010	4
AT2G17020	352
AT2G17030	123
AT2G17033	998.83
AT2G17036	8
AT2G17040	641
AT2G17043	0
AT2G17050	3
AT2G17055	0
AT2G17060	4
AT2G17070	0
AT2G17080	5
AT2G17090	0
AT2G17110	248
AT2G17120	678.17
AT2G17130	762.17
AT2G17140	47
AT2G17150	98.50
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1449.33
AT2G17200	1829.17
AT2G17210	16
AT2G17220	614
AT2G17230	2446.50
AT2G17240	2096.50
AT2G17250	287
AT2G17260	39
AT2G17265	871.50
AT2G17270	101
AT2G17280	166
AT2G17290	465
AT2G17295	0
AT2G17300	206
AT2G17305	0
AT2G17310	0
AT2G17320	331
AT2G17340	1474
AT2G17350	301
AT2G17360	3496.50
AT2G17370	143.50
AT2G17380	732
AT2G17390	2544
AT2G17410	572.25
AT2G17420	1801
AT2G17430	20
AT2G17440	258
AT2G17442	60
AT2G17450	929
AT2G17470	27
AT2G17480	511
AT2G17500	181
AT2G17510	509
AT2G17520	668
AT2G17525	54.50
AT2G17530	281.50
AT2G17540	347
AT2G17550	285
AT2G17556	0
AT2G17560	930.83
AT2G17570	74
AT2G17580	195
AT2G17590	0
AT2G17600	0
AT2G17620	17.50
AT2G17630	320
AT2G17640	163.00
AT2G17650	85
